Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Distance_KM,Delivery State
30.340722,78.060221,30.350722,78.070221,1.47,Uttarakhand
30.899584,75.809346,30.989584,75.899346,13.18,Punjab
12.334022,76.618203,12.404022,76.688203,10.88,Karnataka
19.876428,75.364792,19.886428,75.374792,1.53,Maharashtra
17.424114,78.347554,17.444114,78.367554,3.07,Telengana
17.424114,78.347554,17.504114,78.427554,12.29,Telengana
26.913987,75.752891,27.053987,75.892891,20.85,Rajasthan
26.913726,75.75282,26.943726,75.78282,4.47,Rajasthan
12.323225,76.630028,12.393225,76.700028,10.88,Karnataka
18.592718,73.773572,18.632718,73.813572,6.13,Maharashtra
23.357804,85.325146,23.437804,85.405146,12.07,Jharkhand
12.98041,77.640489,13.06041,77.720489,12.42,Karnataka
26.766536,75.837333,26.816536,75.887333,7.45,Rajasthan
11.008638,76.984311,11.048638,77.024311,6.23,Tamil Nadu
23.351058,85.325731,23.431058,85.405731,12.07,Jharkhand
23.39925,85.390464,23.41925,85.410464,3.02,Jharkhand
13.005801,80.250744,13.085801,80.330744,12.42,Tamil Nadu
11.001852,76.976268,11.011852,76.986268,1.56,Tamil Nadu
11.016298,76.972076,11.076298,77.032076,9.35,Tamil Nadu
19.876106,75.340775,19.946106,75.410775,10.68,Maharashtra
12.934365,77.616155,12.954365,77.636155,3.11,Karnataka
19.876219,75.346017,19.936219,75.406017,9.16,Maharashtra
23.355164,85.324097,23.415164,85.384097,9.06,Jharkhand
21.149669,72.772629,21.219669,72.842629,10.64,Gujarat
12.933284,77.615428,13.043284,77.725428,17.08,Karnataka
22.751857,75.866699,22.801857,75.916699,7.56,Madhya Pradesh
11.022298,76.998349,11.112298,77.088349,14.02,Tamil Nadu
19.876994,75.372353,19.946994,75.442353,10.68,Maharashtra
23.351489,85.324253,23.401489,85.374253,7.55,Jharkhand
26.911378,75.789034,26.951378,75.829034,5.96,Rajasthan
21.157735,72.768778,21.267735,72.878778,16.72,Gujarat
18.536562,73.896485,18.596562,73.956485,9.19,Maharashtra
12.337978,76.616792,12.377978,76.656792,6.22,Karnataka
21.183434,72.814492,21.263434,72.894492,12.16,Gujarat
11.003008,76.97544,11.093008,77.06544,14.02,Tamil Nadu
13.027018,80.254791,13.137018,80.364791,17.07,Tamil Nadu
12.323994,76.626167,12.413994,76.716167,13.99,Karnataka
13.027018,80.254791,13.037018,80.264791,1.55,Tamil Nadu
21.175104,72.804342,21.305104,72.934342,19.76,Gujarat
26.910262,75.783013,26.930262,75.803013,2.98,Rajasthan
10.027364,76.308258,10.077364,76.358258,7.8,Kerala
11.003669,76.976494,11.013669,76.986494,1.56,Tamil Nadu
21.185047,72.80859,21.295047,72.91859,16.72,Gujarat
12.913041,77.683237,12.933041,77.703237,3.11,Karnataka
22.751234,75.88949,22.821234,75.95949,10.59,Madhya Pradesh
22.753659,75.903365,22.773659,75.923365,3.03,Madhya Pradesh
19.120083,72.907385,19.180083,72.967385,9.18,Maharashtra
18.546258,73.904337,18.656258,74.014337,16.85,Maharashtra
26.90294,75.793007,26.95294,75.843007,7.45,Rajasthan
22.761593,75.886362,22.841593,75.966362,12.1,Madhya Pradesh
12.326356,76.619103,12.456356,76.749103,20.21,Karnataka
21.183434,72.814492,21.273434,72.904492,13.68,Gujarat
22.311844,73.165081,22.421844,73.275081,16.66,Gujarat
18.994237,72.825553,19.024237,72.855553,4.59,Maharashtra
19.888716,75.321461,19.918716,75.351461,4.58,Maharashtra
12.323225,76.630028,12.333225,76.640028,1.55,Karnataka
21.186884,72.793616,21.236884,72.843616,7.6,Gujarat
23.354422,85.3329,23.394422,85.3729,6.04,Jharkhand
12.972532,77.608179,13.062532,77.698179,13.97,Karnataka
30.899584,75.809346,31.029584,75.939346,19.04,Punjab
17.455894,78.375467,17.565894,78.485467,16.9,Telengana
19.131141,72.813074,19.221141,72.903074,13.77,Maharashtra
18.56245,73.916619,18.69245,74.046619,19.91,Maharashtra
21.17106,72.789292,21.23106,72.849292,9.12,Gujarat
12.323994,76.626167,12.383994,76.686167,9.33,Karnataka
19.12663,72.829976,19.18663,72.889976,9.18,Maharashtra
17.451976,78.385883,17.481976,78.415883,4.61,Telengana
22.695207,75.866059,22.825207,75.996059,19.66,Madhya Pradesh
12.310972,76.659264,12.440972,76.789264,20.21,Karnataka
22.751857,75.866699,22.841857,75.956699,13.61,Madhya Pradesh
30.890184,75.829615,30.910184,75.849615,2.93,Punjab
23.351058,85.325731,23.421058,85.395731,10.57,Jharkhand
22.310329,73.169083,22.380329,73.239083,10.6,Gujarat
22.311603,73.165012,22.421603,73.275012,16.66,Gujarat
26.892312,75.806896,26.932312,75.846896,5.96,Rajasthan
22.310237,73.158921,22.380237,73.228921,10.6,Gujarat
17.431477,78.40035,17.501477,78.47035,10.76,Telengana
18.55144,73.804855,18.58144,73.834855,4.6,Maharashtra
22.761593,75.886362,22.831593,75.956362,10.59,Madhya Pradesh
11.022169,76.999594,11.112169,77.089594,14.02,Tamil Nadu
21.160522,72.771477,21.200522,72.811477,6.08,Gujarat
13.054347,80.257221,13.074347,80.277221,3.1,Tamil Nadu
19.103249,72.846749,19.233249,72.976749,19.88,Maharashtra
17.426228,78.407495,17.446228,78.427495,3.07,Telengana
21.173343,72.792731,21.263343,72.882731,13.68,Gujarat
12.972161,77.596014,13.062161,77.686014,13.97,Karnataka
19.254567,72.848923,19.284567,72.878923,4.59,Maharashtra
21.15276,72.778059,21.24276,72.868059,13.68,Gujarat
11.025083,77.015393,11.085083,77.075393,9.35,Tamil Nadu
26.90294,75.793007,26.92294,75.813007,2.98,Rajasthan
12.914264,77.6784,12.934264,77.6984,3.11,Karnataka
26.911378,75.789034,27.041378,75.919034,19.36,Rajasthan
26.910262,75.783013,27.000262,75.873013,13.41,Rajasthan
12.986047,80.218114,13.016047,80.248114,4.66,Karnataka
13.054347,80.257221,13.144347,80.347221,13.97,Tamil Nadu
19.875522,75.367127,19.925522,75.417127,7.63,Maharashtra
17.438263,78.397865,17.448263,78.407865,1.54,Telengana
18.530963,73.828972,18.640963,73.938972,16.85,Maharashtra
11.000762,76.981876,11.080762,77.061876,12.46,Tamil Nadu
21.183434,72.814492,21.293434,72.924492,16.72,Gujarat
13.005801,80.250744,13.035801,80.280744,4.66,Tamil Nadu
23.333017,85.3172,23.383017,85.3672,7.55,Jharkhand
12.323194,76.630583,12.433194,76.740583,17.1,Karnataka
22.31279,73.170283,22.38279,73.240283,10.6,Gujarat
26.911927,75.797282,27.021927,75.907282,16.38,Rajasthan
21.173493,72.801953,21.283493,72.911953,16.72,Gujarat
12.934365,77.616155,12.994365,77.676155,9.32,Karnataka
18.520016,73.830547,18.590016,73.900547,10.73,Maharashtra
26.905287,75.794592,27.015287,75.904592,16.38,Rajasthan
22.761226,75.887522,22.841226,75.967522,12.1,Madhya Pradesh
12.323978,76.627961,12.393978,76.697961,10.88,Karnataka
21.186608,72.794136,21.226608,72.834136,6.08,Gujarat
19.1813,72.836191,19.2213,72.876191,6.12,Maharashtra
12.972161,77.596014,13.052161,77.676014,12.42,Karnataka
21.185047,72.80859,21.265047,72.88859,12.16,Gujarat
13.026286,80.275235,13.096286,80.345235,10.87,Tamil Nadu
26.891191,75.802083,26.931191,75.842083,5.96,Rajasthan
18.533811,73.899315,18.543811,73.909315,1.53,Maharashtra
11.02091,76.940432,11.03091,76.950432,1.56,Tamil Nadu
21.149834,72.778666,21.219834,72.848666,10.64,Gujarat
10.003064,76.307589,10.133064,76.437589,20.29,Kerala
9.970717,76.285447,9.990717,76.305447,3.12,Kerala
18.994049,72.825203,19.054049,72.885203,9.18,Maharashtra
9.988483,76.295211,10.118483,76.425211,20.29,Kerala
12.311072,76.654878,12.381072,76.724878,10.88,Karnataka
22.744648,75.894377,22.874648,76.024377,19.66,Madhya Pradesh
22.538999,88.322337,22.618999,88.402337,12.11,West Bengal
17.422819,78.449578,17.552819,78.579578,19.98,Telengana
30.914057,75.83982,30.934057,75.85982,2.93,Punjab
12.914264,77.6784,12.974264,77.7384,9.32,Karnataka
12.975996,80.221898,13.025996,80.271898,7.76,Karnataka
22.728163,75.884212,22.818163,75.974212,13.61,Madhya Pradesh
13.02978,80.208812,13.11978,80.298812,13.97,Tamil Nadu
22.727021,75.884167,22.747021,75.904167,3.03,Madhya Pradesh
17.410371,78.437225,17.490371,78.517225,12.29,Telengana
21.186438,72.794115,21.296438,72.904115,16.72,Gujarat
19.178321,72.834715,19.218321,72.874715,6.12,Maharashtra
19.055831,72.833984,19.095831,72.873984,6.12,Maharashtra
12.935662,77.61413,13.065662,77.74413,20.18,Karnataka
19.1093,72.825451,19.1893,72.905451,12.24,Maharashtra
30.895817,75.813112,30.915817,75.833112,2.93,Punjab
12.913041,77.683237,13.023041,77.793237,17.08,Karnataka
26.913483,75.803139,26.963483,75.853139,7.45,Rajasthan
11.010375,76.95295,11.080375,77.02295,10.91,Tamil Nadu
22.308096,73.167753,22.438096,73.297753,19.69,Gujarat
22.725835,75.887648,22.835835,75.997648,16.64,Madhya Pradesh
11.003681,76.975525,11.043681,77.015525,6.23,Tamil Nadu
13.081878,80.248519,13.171878,80.338519,13.97,Tamil Nadu
21.157729,72.768726,21.237729,72.848726,12.16,Gujarat
12.975377,77.696664,13.085377,77.806664,17.08,Karnataka
19.1093,72.825451,19.1493,72.865451,6.12,Maharashtra
12.326356,76.619103,12.416356,76.709103,13.99,Karnataka
12.975996,80.221898,13.015996,80.261898,6.21,Karnataka
26.474986,80.342796,26.494986,80.362796,2.98,Uttar Pradesh
11.008638,76.984311,11.068638,77.044311,9.35,Tamil Nadu
22.307898,73.167788,22.397898,73.257788,13.63,Gujarat
26.481547,80.299775,26.551547,80.369775,10.44,Uttar Pradesh
23.353783,85.326967,23.383783,85.356967,4.53,Jharkhand
19.091458,72.827808,19.201458,72.937808,16.83,Maharashtra
22.732225,75.874765,22.812225,75.954765,12.1,Madhya Pradesh
26.892312,75.806896,27.002312,75.916896,16.39,Rajasthan
18.536562,73.896485,18.566562,73.926485,4.6,Maharashtra
13.02978,80.208812,13.03978,80.218812,1.55,Tamil Nadu
23.351058,85.325731,23.381058,85.355731,4.53,Jharkhand
12.352058,76.60665,12.422058,76.67665,10.88,Karnataka
10.020683,76.310631,10.150683,76.440631,20.29,Kerala
17.424114,78.347554,17.504114,78.427554,12.29,Telengana
18.536718,73.830327,18.606718,73.900327,10.72,Maharashtra
13.045479,80.23311,13.115479,80.30311,10.87,Tamil Nadu
26.913483,75.803139,27.043483,75.933139,19.36,Rajasthan
23.371292,85.327872,23.391292,85.347872,3.02,Jharkhand
11.003681,76.975525,11.013681,76.985525,1.56,Tamil Nadu
15.556561,73.763633,15.666561,73.873633,16.98,Goa
22.732225,75.874765,22.822225,75.964765,13.61,Madhya Pradesh
17.438263,78.397865,17.458263,78.417865,3.07,Telengana
10.994136,76.963303,11.034136,77.003303,6.23,Tamil Nadu
12.975377,77.696664,12.985377,77.706664,1.55,Karnataka
12.337928,76.617889,12.467928,76.747889,20.21,Karnataka
21.160437,72.774209,21.220437,72.834209,9.12,Gujarat
13.026286,80.275235,13.046286,80.295235,3.1,Tamil Nadu
11.003008,76.97544,11.053009,77.02544,7.79,Tamil Nadu
22.760072,75.892574,22.840072,75.972574,12.1,Madhya Pradesh
22.725748,75.898497,22.745748,75.918497,3.03,Madhya Pradesh
21.17106,72.789292,21.22106,72.839292,7.6,Gujarat
21.17106,72.789292,21.23106,72.849292,9.12,Gujarat
19.876994,75.372353,19.916994,75.412353,6.11,Maharashtra
22.753659,75.903365,22.833659,75.983365,12.1,Madhya Pradesh
11.001852,76.976268,11.081852,77.056268,12.46,Tamil Nadu
19.254567,72.848923,19.304567,72.898923,7.65,Maharashtra
12.979096,77.640625,12.999096,77.660625,3.11,Karnataka
19.1093,72.825451,19.1693,72.885451,9.18,Maharashtra
23.359407,85.325055,23.399407,85.365055,6.04,Jharkhand
22.552996,88.35231,22.582996,88.38231,4.54,West Bengal
21.15276,72.778059,21.26276,72.888059,16.72,Gujarat
12.970324,77.645748,13.030324,77.705748,9.32,Karnataka
19.207222,72.972281,19.317222,73.082281,16.82,Maharashtra
26.90294,75.793007,27.04294,75.933007,20.85,Rajasthan
22.74806,75.8934,22.77806,75.9234,4.54,Madhya Pradesh
11.024839,77.007003,11.104839,77.087003,12.46,Tamil Nadu
21.175104,72.804342,21.305104,72.934342,19.76,Gujarat
11.022169,76.999594,11.062169,77.039594,6.23,Tamil Nadu
12.326356,76.619103,12.366356,76.659103,6.22,Karnataka
26.902908,75.792934,27.042908,75.932934,20.85,Rajasthan
21.17106,72.789292,21.25106,72.869292,12.16,Gujarat
12.284747,76.625861,12.374747,76.715861,13.99,Karnataka
22.310237,73.158921,22.350237,73.198921,6.06,Gujarat
26.88842,75.800689,26.90842,75.820689,2.98,Rajasthan
11.000762,76.981876,11.050762,77.031876,7.79,Tamil Nadu
26.471529,80.313458,26.491529,80.333458,2.98,Uttar Pradesh
22.577821,88.400581,22.607821,88.430581,4.54,West Bengal
12.970324,77.645748,13.050324,77.725748,12.42,Karnataka
10.027014,76.308053,10.037014,76.318053,1.56,Kerala
17.451976,78.385883,17.501976,78.435883,7.68,Telengana
13.02978,80.208812,13.06978,80.248812,6.21,Tamil Nadu
17.430448,78.418213,17.500448,78.488213,10.76,Telengana
23.369746,85.33982,23.479746,85.44982,16.6,Jharkhand
25.454697,81.834492,25.494697,81.874492,5.99,Uttar Pradesh
22.725835,75.887648,22.795835,75.957648,10.59,Madhya Pradesh
22.651847,75.881991,22.741847,75.971991,13.62,Madhya Pradesh
12.323978,76.627961,12.343978,76.647961,3.11,Karnataka
21.185047,72.80859,21.255047,72.87859,10.64,Gujarat
12.975996,80.221898,13.105996,80.351898,20.18,Karnataka
19.1093,72.825451,19.1993,72.915451,13.77,Maharashtra
21.173493,72.801953,21.213493,72.841953,6.08,Gujarat
12.323225,76.630028,12.383225,76.690028,9.33,Karnataka
12.975996,80.221898,13.015996,80.261898,6.21,Karnataka
11.006686,76.951736,11.036686,76.981736,4.67,Tamil Nadu
18.536718,73.830327,18.626718,73.920327,13.79,Maharashtra
11.024839,77.007003,11.034839,77.017003,1.56,Tamil Nadu
12.334022,76.618203,12.414022,76.698203,12.44,Karnataka
12.933298,77.614293,12.963298,77.644293,4.66,Karnataka
26.90519,75.810753,26.95519,75.860753,7.45,Rajasthan
13.058616,80.264151,13.078616,80.284151,3.1,Tamil Nadu
12.981615,80.231598,13.051615,80.301598,10.87,Karnataka
17.430448,78.418213,17.490448,78.478213,9.22,Telengana
18.516216,73.842527,18.556216,73.882527,6.13,Maharashtra
17.41233,78.449654,17.45233,78.489654,6.15,Telengana
26.892312,75.806896,26.942312,75.856896,7.45,Rajasthan
18.569156,73.774723,18.649156,73.854723,12.26,Maharashtra
13.026286,80.275235,13.086286,80.335235,9.31,Tamil Nadu
13.044694,80.26147,13.054694,80.27147,1.55,Tamil Nadu
13.064181,80.236442,13.084181,80.256442,3.1,Tamil Nadu
22.75004,75.902847,22.88004,76.032847,19.66,Madhya Pradesh
26.766536,75.837333,26.816536,75.887333,7.45,Rajasthan
21.17106,72.789292,21.28106,72.899292,16.72,Gujarat
18.51421,73.838429,18.53421,73.858429,3.06,Maharashtra
22.760072,75.892574,22.810072,75.942574,7.56,Madhya Pradesh
12.316967,76.603067,12.446967,76.733067,20.21,Karnataka
17.455894,78.375467,17.505894,78.425467,7.68,Telengana
12.321214,76.621094,12.361214,76.661094,6.22,Karnataka
9.985697,76.281128,10.055697,76.351128,10.92,Kerala
22.761226,75.887522,22.771226,75.897522,1.51,Madhya Pradesh
12.323225,76.630028,12.393225,76.700028,10.88,Karnataka
12.975996,80.221898,13.035996,80.281898,9.31,Karnataka
23.354422,85.3329,23.484422,85.4629,19.62,Jharkhand
22.551084,88.354127,22.581084,88.384127,4.54,West Bengal
21.149669,72.772629,21.219669,72.842629,10.64,Gujarat
11.024839,77.007003,11.034839,77.017003,1.56,Tamil Nadu
22.31279,73.170283,22.38279,73.240283,10.6,Gujarat
25.450377,81.834236,25.510377,81.894236,8.99,Uttar Pradesh
30.873988,75.842739,30.953988,75.922739,11.72,Punjab
18.994049,72.825203,19.084049,72.915203,13.77,Maharashtra
12.970324,77.645748,13.030324,77.705748,9.32,Karnataka
12.933298,77.614293,13.043298,77.724293,17.08,Karnataka
22.75004,75.902847,22.79004,75.942847,6.05,Madhya Pradesh
11.003669,76.976494,11.063669,77.036494,9.35,Tamil Nadu
17.41233,78.449654,17.42233,78.459654,1.54,Telengana
21.15276,72.778059,21.22276,72.848059,10.64,Gujarat
13.064181,80.236442,13.124181,80.296442,9.31,Tamil Nadu
19.131141,72.813074,19.221141,72.903074,13.77,Maharashtra
11.025083,77.015393,11.135083,77.125393,17.14,Tamil Nadu
19.091458,72.827808,19.131458,72.867808,6.12,Maharashtra
21.185047,72.80859,21.195047,72.81859,1.52,Gujarat
12.972532,77.608179,13.052532,77.688179,12.42,Karnataka
19.131141,72.813074,19.26114,72.943074,19.88,Maharashtra
18.563934,73.915367,18.643935,73.995367,12.26,Maharashtra
12.310972,76.659264,12.320972,76.669264,1.55,Karnataka
17.430448,78.418213,17.450448,78.438213,3.07,Telengana
17.429585,78.392621,17.479585,78.442621,7.68,Telengana
13.054347,80.257221,13.144347,80.347221,13.97,Tamil Nadu
12.906229,77.596791,12.916229,77.606791,1.55,Karnataka
21.160437,72.774209,21.200437,72.814209,6.08,Gujarat
22.722634,75.886959,22.762634,75.926959,6.05,Madhya Pradesh
26.913726,75.75282,26.963726,75.80282,7.45,Rajasthan
19.055831,72.833984,19.105831,72.883984,7.65,Maharashtra
12.321214,76.621094,12.451214,76.751094,20.21,Karnataka
11.003008,76.97544,11.083009,77.05544,12.46,Tamil Nadu
10.994136,76.963303,11.084136,77.053303,14.02,Tamil Nadu
27.165108,78.015053,27.245108,78.095053,11.9,Uttar Pradesh
12.323225,76.630028,12.403225,76.710028,12.44,Karnataka
26.902328,75.794257,27.042328,75.934257,20.85,Rajasthan
21.175104,72.804342,21.215104,72.844342,6.08,Gujarat
17.431668,78.408321,17.491668,78.468321,9.22,Telengana
12.325461,76.632278,12.405461,76.712278,12.44,Karnataka
12.352058,76.60665,12.402058,76.65665,7.77,Karnataka
13.044694,80.26147,13.124694,80.34147,12.42,Tamil Nadu
11.003681,76.975525,11.083681,77.055525,12.46,Tamil Nadu
26.911927,75.797282,27.001927,75.887282,13.41,Rajasthan
19.055831,72.833984,19.185831,72.963984,19.89,Maharashtra
17.438263,78.397865,17.528263,78.487865,13.83,Telengana
17.431668,78.408321,17.501668,78.478321,10.76,Telengana
26.846156,75.8023,26.896156,75.8523,7.45,Rajasthan
30.890184,75.829615,31.000184,75.939615,16.11,Punjab
12.979096,77.640625,13.069096,77.730625,13.97,Karnataka
10.020683,76.310631,10.100683,76.390631,12.48,Kerala
13.027018,80.254791,13.037018,80.264791,1.55,Tamil Nadu
18.994237,72.825553,19.104237,72.935553,16.83,Maharashtra
12.986047,80.218114,12.996047,80.228114,1.55,Karnataka
11.024839,77.007003,11.154839,77.137003,20.25,Tamil Nadu
18.520016,73.830547,18.650016,73.960547,19.92,Maharashtra
22.311844,73.165081,22.441844,73.295081,19.69,Gujarat
17.450851,78.379347,17.490851,78.419347,6.15,Telengana
23.39925,85.390464,23.45925,85.450464,9.05,Jharkhand
19.874103,75.368419,19.964103,75.458419,13.74,Maharashtra
12.326356,76.619103,12.406356,76.699103,12.44,Karnataka
18.546947,73.900626,18.566947,73.920626,3.06,Maharashtra
11.022169,76.999594,11.112169,77.089594,14.02,Tamil Nadu
23.357804,85.325146,23.417804,85.385146,9.06,Jharkhand
17.483216,78.552111,17.503216,78.572111,3.07,Telengana
13.064181,80.236442,13.094181,80.266442,4.66,Tamil Nadu
23.359033,85.325347,23.439033,85.405347,12.07,Jharkhand
9.979363,76.285001,10.019363,76.325001,6.24,Kerala
13.005801,80.250744,13.135801,80.380744,20.18,Tamil Nadu
30.885814,75.786976,31.025814,75.926976,20.51,Punjab
21.186608,72.794136,21.246608,72.854136,9.12,Gujarat
19.103249,72.846749,19.123249,72.866749,3.06,Maharashtra
22.761226,75.887522,22.811226,75.937522,7.56,Madhya Pradesh
18.56245,73.916619,18.60245,73.956619,6.13,Maharashtra
13.066762,80.251865,13.076762,80.261865,1.55,Tamil Nadu
13.058616,80.264151,13.118616,80.324151,9.31,Tamil Nadu
21.175975,72.795503,21.245975,72.865503,10.64,Gujarat
22.307898,73.167788,22.367898,73.227788,9.09,Gujarat
22.5491,88.400467,22.5991,88.450467,7.57,West Bengal
13.045479,80.23311,13.085479,80.27311,6.21,Tamil Nadu
12.311072,76.654878,12.361072,76.704878,7.77,Karnataka
13.026286,80.275235,13.086286,80.335235,9.31,Tamil Nadu
26.90294,75.793007,26.93294,75.823007,4.47,Rajasthan
19.003517,72.82765,19.063517,72.88765,9.18,Maharashtra
26.766536,75.837333,26.826536,75.897333,8.94,Rajasthan
10.027364,76.308258,10.087364,76.368258,9.36,Kerala
22.760072,75.892574,22.790072,75.922574,4.54,Madhya Pradesh
10.003064,76.307589,10.113064,76.417589,17.17,Kerala
23.214459,77.434976,23.274459,77.494976,9.06,Madhya Pradesh
23.355164,85.324097,23.395164,85.364097,6.04,Jharkhand
21.157735,72.768778,21.197735,72.808778,6.08,Gujarat
12.316967,76.603067,12.396967,76.683067,12.44,Karnataka
12.981615,80.231598,13.051615,80.301598,10.87,Karnataka
17.433809,78.386744,17.523809,78.476744,13.83,Telengana
10.994136,76.963303,11.124136,77.093303,20.25,Tamil Nadu
